Date,^IXIC,TSLA,EURUSD=X,BTC-USD,^IXIC_ma_5d,^IXIC_rel_ma_5d,^IXIC_ma_10d,^IXIC_rel_ma_10d,^IXIC_ma_20d,^IXIC_rel_ma_20d,^IXIC_ma_50d,^IXIC_rel_ma_50d,^IXIC_ma_200d,^IXIC_rel_ma_200d,TSLA_ma_5d,TSLA_rel_ma_5d,TSLA_ma_10d,TSLA_rel_ma_10d,TSLA_ma_20d,TSLA_rel_ma_20d,TSLA_ma_50d,TSLA_rel_ma_50d,TSLA_ma_200d,TSLA_rel_ma_200d,EURUSD=X_ma_5d,EURUSD=X_rel_ma_5d,EURUSD=X_ma_10d,EURUSD=X_rel_ma_10d,EURUSD=X_ma_20d,EURUSD=X_rel_ma_20d,EURUSD=X_ma_50d,EURUSD=X_rel_ma_50d,EURUSD=X_ma_200d,EURUSD=X_rel_ma_200d,BTC-USD_ma_5d,BTC-USD_rel_ma_5d,BTC-USD_ma_10d,BTC-USD_rel_ma_10d,BTC-USD_ma_20d,BTC-USD_rel_ma_20d,BTC-USD_ma_50d,BTC-USD_rel_ma_50d,BTC-USD_ma_200d,BTC-USD_rel_ma_200d
2017-10-12,6591.509765625,23.711999893188477,1.1865493059158325,5446.91015625,6590.4439453125,1.0001617220814476,6561.6599609375,1.0045491239816144,6497.206982421875,1.014514357239697,6402.375390625,1.0295412817056853,6069.752844238281,1.0859601592974246,23.542533111572265,1.0071983240211697,23.37866668701172,1.0142580075518997,23.696666622161864,1.0006470644699146,23.66334655761719,1.0020560631799404,20.681876668930055,1.1465110382758694,1.1775364637374879,1.0076539813890246,1.177045178413391,1.008074564746319,1.1832570791244508,1.0027823427803346,1.1846828269958496,1.0015755093915863,1.1155602985620499,1.0636352938028424,4839.64208984375,1.125477887648063,4564.585009765625,1.1932979985248822,4231.752502441406,1.287152344828186,4121.985200195312,1.3214288484082641,2252.0204296875,2.4186770619153917
2017-10-13,6605.7998046875,23.704666137695312,1.1831799745559692,5647.2099609375,6593.56787109375,1.001855131217709,6572.6439453125,1.005044523885802,6505.073461914062,1.0154842744456571,6407.68458984375,1.030918378092106,6075.3446435546875,1.087312768617262,23.525066375732422,1.0076343997969825,23.475133323669432,1.0097777001246868,23.615866565704344,1.003760165723494,23.674653205871582,1.0012677242434236,20.727223334312438,1.1436488986179798,1.179925560951233,1.0027581516262032,1.1775456309318542,1.004784819777775,1.1828078269958495,1.0003146306201447,1.1846441268920898,0.9987640572363603,1.1162477135658264,1.059961834794115,5094.9220703125,1.1083996738327198,4712.9990234375,1.19822005751629,4332.236999511719,1.3035320924441554,4178.8347998046875,1.3513838740888828,2275.590489501953,2.4816459670533586
2017-10-16,6624.0,23.373332977294922,1.181404709815979,5725.58984375,6602.421875,1.0032682136053295,6583.371923828125,1.0061713171672444,6513.541455078125,1.0169582930704706,6413.133388671875,1.0328804343444031,6081.2718432617185,1.0892458305970396,23.627199554443358,0.9892553251364615,23.53559989929199,0.9931054690472559,23.501199817657472,0.9945591356460669,23.666239852905274,0.987623429939404,20.770843334198,1.1252953287078178,1.181357216835022,1.0000402020492025,1.177612590789795,1.0032201753410608,1.1821922481060028,0.9993338323007231,1.1845023155212402,0.9973848884340103,1.1169235718250274,1.0577310208303607,5285.63603515625,1.0832357365636782,4844.626025390625,1.1818435135637415,4415.256494140625,1.296774004261878,4235.428798828125,1.351832391878286,2299.3388336181642,2.490102702584464
2017-10-17,6623.66015625,23.71666717529297,1.1794538497924805,5605.509765625,6609.70390625,1.002111478849575,6592.566943359375,1.0047164045746924,6521.658471679688,1.0156404517368174,6417.93119140625,1.0320553397517296,6087.229694824218,1.088123906656897,23.629333114624025,1.0036960019246117,23.58633327484131,1.0055258228963755,23.436699867248535,1.0119456796234214,23.667013206481933,1.0020980242998063,20.81786666870117,1.1392458003850139,1.182415246963501,0.9974954677059303,1.1782201409339905,1.0010470953734605,1.181368488073349,0.9983793047637566,1.1845345425605773,0.9957108107990552,1.1176123452186584,1.0553335911493738,5450.33994140625,1.028469751591075,4973.42900390625,1.1270915421175811,4499.283483886718,1.2458672110126,4279.9601953125,1.309710723890439,2322.4988973999025,2.413568321561105
2017-10-18,6624.22021484375,23.976667404174805,1.1771907806396484,5590.68994140625,6613.83798828125,1.0015697733420286,6601.5259765625,1.003437726119964,6530.06748046875,1.0144183401866227,6423.006396484375,1.0313270462364026,6093.4351953125,1.0871076826975312,23.696666717529297,1.0118160368284363,23.61726665496826,1.015217711450573,23.38916654586792,1.0251185033530268,23.659586563110352,1.0134017912873778,20.86652000427246,1.1490496450421794,1.181555724143982,0.996305765851631,1.1784635305404663,0.998919992118692,1.1802652060985566,0.9973951401405191,1.1844764757156372,0.9938490166538876,1.1182106506824494,1.0527450976443509,5603.18193359375,0.9977705538860688,5109.56201171875,1.0941622645119162,4583.520483398437,1.2197370910975072,4323.3751953125,1.2931308731816291,2345.6461572265625,2.3834327799963453
2017-10-19,6605.06982421875,23.45400047302246,1.1795234680175781,5708.52001953125,6616.55,0.9982649302459363,6603.49697265625,1.000238184642018,6539.186474609375,1.0100751599400306,6428.06119140625,1.0275368618222156,6099.315144042968,1.0829199128478775,23.645066833496095,0.9919193985866445,23.59379997253418,0.994074735749457,23.340266609191893,1.0048728605261852,23.64395992279053,0.9919658360787118,20.911460008621216,1.1215859850700538,1.180150556564331,0.999468636824967,1.1788435101509094,1.0005768007889204,1.1798808097839355,0.999697137402868,1.1845577239990235,0.9957500965301632,1.1188782519102096,1.0542018007802294,5655.50390625,1.009374251023443,5247.572998046875,1.0878400398919534,4687.394482421875,1.2178450183654654,4370.696196289063,1.3060894107392012,2368.969557495117,2.409705942176514
2017-10-20,6629.0498046875,23.00666618347168,1.184805989265442,6011.4501953125,6621.2,1.0011855561963843,6607.383935546875,1.0032790389285637,6549.29296875,1.0121779307045906,6436.30478515625,1.0299465339142686,6105.075393066406,1.085826034550888,23.505466842651366,0.9787793766225227,23.515266609191894,0.9783714795084906,23.320299911499024,0.9865510422585648,23.63022659301758,0.9736117465022467,20.950830006599425,1.0981267174725142,1.1804757595062256,1.0036682072667273,1.1802006602287292,1.0039021576515812,1.179393231868744,1.0045894424780797,1.1847307968139649,1.0000634679639284,1.1195923203229905,1.0582476922703774,5728.351953125,1.0494205391889477,5411.63701171875,1.1108376600823135,4806.431994628906,1.2507095080155464,4423.299599609375,1.3590420589741141,2393.253158569336,2.511832136850114
2017-10-23,6586.830078125,22.468000411987305,1.175364375114441,5930.31982421875,6613.766015625,0.9959272920396088,6608.0939453125,0.996782148171095,6560.10498046875,1.0040738826186193,6442.910185546875,1.022337715168058,6110.56984375,1.077940396158327,23.324400329589842,0.9632830895756797,23.4757999420166,0.9570707054703788,23.293733310699462,0.9645512856312786,23.602426605224608,0.9519360355521161,20.987586674690245,1.0705375877771763,1.179267692565918,0.9966900497011124,1.18031245470047,0.995807822270854,1.1785254657268525,0.9973177579065192,1.1846975946426392,0.9921218549185848,1.120218695998192,1.0492276011043633,5769.29794921875,1.0279101333329137,5527.4669921875,1.0728819968713772,4906.644482421875,1.2086304286899543,4468.89359375,1.3270219350294303,2417.8378576660157,2.4527367728220613
2017-10-24,6598.43017578125,22.48933219909668,1.1759172677993774,5526.64013671875,6608.72001953125,0.9984429899103624,6609.211962890625,0.9983686728206158,6571.018481445312,1.0041716051192582,6448.074189453125,1.0233179678009998,6115.956694335938,1.0788876549587307,23.078933334350587,0.9744528429146962,23.354133224487306,0.9629701082426017,23.26736660003662,0.9665611319787811,23.567146606445313,0.9542662323382898,21.023696670532228,1.069713502412673,1.1785603761672974,0.9977573415657199,1.1804878115653992,0.996128258401956,1.1780430972576141,0.998195456971663,1.1845649337768556,0.9926997113194074,1.1207953244447708,1.0491810968090123,5753.5240234375,0.9605661007419943,5601.931982421875,0.9865596644265977,4988.358984375,1.10790746095656,4492.923798828125,1.2300765346076528,2440.9600534057618,2.264125596405266
2017-10-25,6563.89013671875,21.722667694091797,1.1759034395217896,5750.7998046875,6596.65400390625,0.995033259714986,6605.24599609375,0.9937389372932579,6576.55,0.9980749993109989,6452.691796875,1.0172328608500412,6121.117045898438,1.0723353413274461,22.628133392333986,0.9599849584345767,23.16240005493164,0.9378418317002818,23.21693334579468,0.9356389739571896,23.518493309020997,0.9236419786194222,21.055216674804687,1.0317000309042559,1.1783029079437255,0.997963623440323,1.1799293160438538,0.9965880358532302,1.1779079735279083,0.9982982252848539,1.1845314240455627,0.9927161201901207,1.1214089125394822,1.048594697592426,5785.54599609375,0.9939943107479036,5694.36396484375,1.0099108241398298,5065.865478515625,1.1352057864695948,4524.30119140625,1.2710912826959755,2465.199912414551,2.332792474852416
